,Open,High,Low,Close,Volume,RSI_14,ATR_14,MACD_Line,MACD_Signal,MACD_Histogram,BB_Position_20,FearGreedIndex,HashRate,ActiveAddresses,TxVolumeUSD,RSI_Signal_Neutral,RSI_Signal_Overbought (Sell),RSI_Signal_Oversold (Buy),BB_Signal_Above Upper Band (Sell),BB_Signal_Below Lower Band (Buy),BB_Signal_Neutral,Dist_EMA7_pct,Dist_EMA14_pct,Dist_EMA21_pct,Dist_EMA50_pct,Dist_EMA200_pct,EMA_7_21_ratio,EMA_21_50_ratio,EMA_50_200_ratio,EMA_21_slope,EMA_200_slope,ATR_pct,Return_5d,Return_10d,Return_20d,Dist_from_20d_high,Dist_from_20d_low,ADX_14
2026-04-24,86.14019012451172,86.92535400390625,85.07626342773438,86.23188018798828,3681485520,51.77605275340024,3.5133265587309355,0.3540730443611295,0.09285458658707835,0.26121845777405117,0.6418300289713501,39.0,1004328223.0716305,506108.0,10786366687.21436,1,0,0,0,0,1,0.0019538032615362758,0.006951700544282819,0.009630727762112459,-0.009579168912576574,-0.3459252287248916,0.0077515778364458665,-0.019027627813854475,-0.24989951346031603,0.005480894584142915,-0.055935817033330726,0.04074278040872784,0.03171694482270482,0.029331703050532898,0.06711556465449031,-0.051464067733177854,0.09046381867510839,8.902469023592433
2026-04-25,86.23165130615234,86.7752456665039,85.6143569946289,86.15117645263672,2482382785,51.59700207607313,3.3452952810983687,0.36011183043598294,0.14630603535685927,0.21380579507912367,0.614914460910524,31.0,943664102.2149547,428848.0,2316698937.9770403,1,0,0,0,0,1,0.0007641485324613043,0.0052185846847356936,0.007911800649073441,-0.010112169577419807,-0.3437314619472736,0.007204653902030511,-0.017843533390983324,-0.24827824741588478,0.005855907113415215,-0.05521508245129214,0.03883052349189346,0.009588582178913008,0.014506025624796415,0.05249173442178989,-0.05244904648039981,0.08961179354564694,8.605969449497563
2026-04-26,86.15117645263672,87.12043762207031,85.90538024902344,86.97038269042969,2965743271,53.360148914730885,3.1931354305232618,0.4260890199147269,0.2022626322684328,0.22382638764629412,0.6966730279817881,33.0,1004328223.0716305,399528.0,1645733890.632024,1,0,0,0,0,1,0.0076322407594722344,0.012643625957218041,0.01568786067939648,-0.0005741157344288282,-0.327780085536356,0.008184009521089886,-0.016252645514309494,-0.24643084601600462,0.0063230594184495725,-0.0542988069825211,0.03671520501282832,0.010937159399910579,-0.022741104340130547,0.08507393228409876,-0.042535639212722236,0.09818707715909511,8.45980900882306
2026-04-27,86.97071838378906,88.04618072509766,83.8490219116211,84.81778717041016,4759031980,48.373824703920754,3.264851386448498,0.3012078132664442,0.2220516684680351,0.0791561447984091,0.4181752401599604,47.0,930183186.4690272,465611.0,6652309884.766558,1,0,0,0,0,1,-0.013164838444129953,-0.010759275360902633,-0.008448230874826598,-0.024949401112353962,-0.35788109806970775,0.004677094396022374,-0.01609949741872041,-0.2451847200985653,0.003499232357976778,-0.053986568058259965,0.03849253199554687,-0.02413873103521158,-0.04564176540405396,-0.009693431067865688,-0.06899421142141703,0.04021889611600436,8.213355972324354
2026-04-28,84.81807708740234,84.90164184570312,83.04501342773438,84.03897857666016,3290032033,46.67442536043522,3.1642640315570874,0.1378066631059056,0.20520266739560922,-0.0673960042897036,0.2964359826171294,33.0,936923644.3419911,472688.0,6877226670.65858,1,0,0,0,0,1,-0.016915552977372676,-0.017442719359396588,-0.016176139252004586,-0.033096947738414595,-0.3667786774671584,0.0007276432665623833,-0.016378722755354125,-0.24413735393290237,0.0009382265486168606,-0.05350153357322718,0.03765233805966184,-0.024402779602045288,-0.02510053756331887,0.017646562112787034,-0.07890082728734597,0.03132438330202647,8.281123312650136
2026-04-29,84.0380630493164,85.510009765625,81.62645721435547,83.02687072753906,4529973017,44.487164955874356,3.215641782965119,-0.07252257541819063,0.14965761883284925,-0.22218019425103988,0.16188306610961342,26.0,856038149.8664234,482542.0,6716119223.949342,1,0,0,0,0,1,-0.021983909745784715,-0.025866075964415727,-0.025966774900619976,-0.04389874223336423,-0.3796245568404893,-0.0038820605620694115,-0.01717788000623488,-0.2433457805187077,-0.002559602345292289,-0.05315726288792744,0.03873013344700859,-0.03716733826819263,-0.006629227862546827,-0.0032516944495328826,-0.09205276215074884,0.01951610742313024,8.841671029014618
2026-04-30,83.0271224975586,83.93118286132812,82.27413177490234,83.02375793457031,3355884138,44.48026101655377,3.1043138760694524,-0.2367322862317991,0.07237963781991957,-0.30911192405171867,0.18710891933904775,29.0,943664102.2149547,509941.0,7966608257.038424,1,0,0,0,0,1,-0.016516670086400034,-0.022450600079934723,-0.023641128423145336,-0.042214826764189015,-0.37589840936409186,-0.006959918020996381,-0.0178213722008832,-0.24252050902081035,-0.005651511831777034,-0.05293415372109822,0.037390669289095686,-0.03630151841032336,-0.027061016323907117,-0.02127490795185527,-0.09209370626414595,0.019479346338800725,9.362179622781637
2026-05-01,83.02366638183594,84.72229766845703,83.0185317993164,83.72350311279297,3514127644,46.49058832659587,3.004274732717393,-0.3068686860568306,-0.003470026955430465,-0.3033986591014001,0.29079998473036966,26.0,1064992343.9283061,541560.0,7051613813.255055,1,0,0,0,0,1,-0.006015612246997214,-0.012051131438768384,-0.013714299811792867,-0.03219030277283479,-0.3607730513002694,-0.007594533850637242,-0.017899802886549798,-0.24146770706067522,-0.008577565570588308,-0.052663482437188325,0.03588328988898148,-0.03733316420135757,-0.026804323569220245,-0.014423581682182385,-0.08296619395620863,0.0276743522097664,9.453489202805814
2026-05-02,83.72327423095703,84.81966400146484,83.51140594482422,84.276611328125,2492556942,48.0905896091849,2.8831306844261957,-0.31419918514046685,-0.06561585859243774,-0.24858332654802912,0.326864545890382,39.0,897607937.210035,449751.0,2098986459.640523,1,0,0,0,0,1,0.00044015846032864744,-0.004687826063986612,-0.006419348233396031,-0.02441932085784134,-0.34834136634743684,-0.006815753995355278,-0.017570903103791724,-0.2402374158163506,-0.008379501290145308,-0.05207952386356296,0.03421032999536409,-0.006380452265252634,-0.030365167279350236,0.03362201466344206,-0.07585867635002622,0.03285551438743674,9.489081284199212
2026-05-03,84.27677917480469,84.76557159423828,83.59339141845703,83.89957427978516,2703436374,47.05764055108223,2.7609199338087,-0.3464388656559976,-0.12178046000514972,-0.22465840565084785,0.29391445235064584,47.0,1000953347.145923,402346.0,1787557344.6430264,1,0,0,0,0,1,-0.003038829348427114,-0.007975761459873885,-0.009947368324423039,-0.027884812410904267,-0.3508743146688881,-0.0068404940620397925,-0.017450830939323758,-0.2390966344912343,-0.007778254768168069,-0.0519333621937651,0.03290743674814949,-0.0016588052262895836,-0.026021105369994912,-0.03181511516431801,-0.08069348729208317,0.027093308696053472,9.52213107406451
2026-05-04,83.89957427978516,85.80261993408203,83.36557006835938,84.08985900878906,5375059086,47.66856296009711,2.73778635751684,-0.3525704447643818,-0.16793845695699616,-0.18463198780738566,0.31737111970384574,40.0,981197688.9785694,485657.0,7880460114.6760025,1,0,0,0,0,1,-0.0005768093834414452,-0.004935527684200882,-0.006965440911706616,-0.024556531510589667,-0.3443565865162053,-0.00634443970835874,-0.01716946801651542,-0.23788335491727863,-0.005954591457229097,-0.05154384085024344,0.032557865951834776,0.012802942853745503,-0.024840246722320547,0.0037628495876511625,-0.07824801443971262,0.029294873644348948,8.992032230543796
2026-05-05,84.08901977539062,86.894287109375,84.05145263671875,86.3191909790039,4431996628,54.3193164186377,2.7452897943125123,-0.17551804393740156,-0.16945437435307725,-0.006063669584324305,0.6266716180464007,50.0,987782908.3676875,508713.0,8837709858.03772,1,0,0,0,0,1,0.018948522273135888,0.018216075778753574,0.017310055929669114,0.001829611132167549,-0.3065554556265983,-0.0016673278823635673,-0.01550881990705033,-0.2360290682119347,-0.0019006811612087837,-0.051060187563831794,0.031803933322084435,0.0396926509521609,0.0019502290425430502,0.016484544739804763,-0.05040052487049485,0.054364895122683526,8.745821910217657
2026-05-06,86.31890106201172,89.89232635498047,86.13868713378906,89.14501953125,5689603384,61.07265760579082,2.8173147533752902,0.19062065083768687,-0.09743936931492442,0.2880600201526113,1.024173785946334,46.0,928515933.8656261,498493.0,7722301647.862209,1,0,0,1,0,0,0.03753532464772343,0.0427594882228957,0.04405506482697657,0.032158262559989347,-0.2625004570864533,0.006820204741262659,-0.012292094674956733,-0.23339296076489668,0.004076948272875303,-0.05066614061553032,0.03160372579634327,0.06475501163816721,0.02500433795446111,0.0016946073559520602,-0.017103636159479428,0.08434080060141645,9.740515366960214
2026-05-07,89.14566802978516,90.3149642944336,87.68258666992188,88.40478515625,4791004890,58.62756086479017,2.8041049584564637,0.41625910086560225,0.005300324721180916,0.41095877614442133,0.9339467231380069,47.0,935101153.2547442,497326.0,7334015035.754188,1,0,0,0,0,1,0.022107283581093224,0.03011171353867136,0.03277337238968335,0.023110987003634398,-0.2703545437744618,0.011027497076814718,-0.009890975594465945,-0.231010730206195,0.008133333972401235,-0.05032675512997353,0.03171892735783907,0.04898362384377619,0.04229063390480925,-0.0052813506907167795,-0.021607191678679725,0.07667376748797314,10.812130292221973
2026-05-08,88.40478515625,92.72510528564453,87.69198608398438,91.94982147216797,4607631630,65.70824286154877,2.963320261542442,0.8710925886146725,0.17845877749987923,0.6926338111147933,1.1920324514603637,38.0,968027250.2003335,506524.0,6643451659.45813,1,0,0,1,0,0,0.044856742649773,0.058504174830692174,0.06369441662190341,0.05839070281633872,-0.21917449589094487,0.020119151595962892,-0.00563260560556067,-0.22766650683948675,0.016038125354194577,-0.0494758641074341,0.03222758037044586,0.09595098975755412,0.09413302052798711,0.06666969354695684,-0.008431596723776467,0.11227171616572687,12.566642835260927
2026-05-09,91.94982147216797,94.03012084960938,91.89601135253906,93.14551544189453,3739835286,67.71523481010247,2.904090921223004,1.3128996254490772,0.40534694708971886,0.9075526783593584,1.1344811695638213,38.0,1126072515.5391636,707204.0,2228503872.792921,1,0,0,1,0,0,0.0428383220299669,0.061178004333466346,0.06883056408544326,0.0677141468780442,-0.2014990334639111,0.027913547258934468,-0.0011975052540597053,-0.2240644169024556,0.024312500387112967,-0.04831667183247679,0.03117800043776253,0.10769023209039963,0.12187192683150494,0.1144347821959446,-0.009497026276768772,0.12366734107263394,14.547170056992197
